黑色幽默的喜剧效果，用反讽的方式映射出人生百态。,4,疯狂的石头
三星半。盖里奇式的多线索交叉叙事与凌厉剪辑，搭配后现代气息十足的技法拼贴与恶搞。可惜幽默度还是不够。不管怎么说，宁浩的本土化改造还是挺有含金量。（7.5/10）,4,疯狂的石头
石头不是很疯狂，赛车觉得更疯狂。,4,疯狂的石头
重温。感叹各种铺设几近完美！,5,疯狂的石头
虽然盖·里奇味儿浓厚，但它就是引人入胜,5,疯狂的石头
不错，喜欢,5,疯狂的石头
充满笑点,4,疯狂的石头
小信号和小手机，加顶你个肺，最后还了结了两条生命……,4,疯狂的石头
两杆大烟枪看不下去结果看山寨版倒是津津有味...真心好看，盖里奇式镜头，戏谑的音乐，乃至魔幻的重庆破败美学，都让人surprisingly喜欢，加之恰到好处的黑色幽默更是绝了。,5,疯狂的石头
with u~,4,疯狂的石头
模仿盖·里奇和SABU像那么回事，幽默的地方能让人发笑，比很多人强得多,5,疯狂的石头
奇幻国土的奇幻寓言,4,疯狂的石头
几乎07年所有的流行语都出自这一部电影,5,疯狂的石头
我只是不喜欢西川话,4,疯狂的石头
值得表扬的国产片儿，认真滴搞幽默的人都是值得表扬的,5,疯狂的石头
闹归闹，乐归乐。,4,疯狂的石头
大爱用锤子砸取面包,4,疯狂的石头
所有的巧合都是寓意，所有的追求都是秘密，的确是很好看的翻版。,4,疯狂的石头
Haiz...,4,疯狂的石头
还可以~,4,疯狂的石头
没有两杆大烟枪好看，但已经着实不错了,4,疯狂的石头
我以前没标记“看过”么？,4,疯狂的石头
石头,4,疯狂的石头
有一个美丽的传说,5,疯狂的石头
不是神仙但是一条路,4,疯狂的石头
8 拍得真够糙的，演得也就那么回事，剪辑节奏也有点快……但是毕竟是小制作，人家好歹也花了力气编剧，没有功劳也有苦劳，没有苦劳也有疲劳……,4,疯狂的石头
笑，大笑，暴笑。你还想奢求多少快乐？,5,疯狂的石头
《无人区》被毙了!,4,疯狂的石头
10年后重看，仍然觉得好，仍然是宁浩最好的。,5,疯狂的石头
上大学前和老妈看的。,5,疯狂的石头
难得大陆拍的这么精彩黑色幽默电影,4,疯狂的石头
猛戳我笑点！！！！！！！萌的一塌糊涂！！！！！！！！！,5,疯狂的石头
疯狂并快乐着的中国本土电影,5,疯狂的石头
有才。,5,疯狂的石头
NB,5,疯狂的石头
媽呀  笑死我了   &gt; &lt;，中前段非常好。后面有点闷，不过已经很好了，估计是近几年来，内地最好的影片,4,疯狂的石头
竟然没有标注过！,5,疯狂的石头
國內電影人的一次小嘗試，結果還不壞……,4,疯狂的石头
因为有老烟枪在，只能评4分，这个没办法。,4,疯狂的石头
雅与俗的碰撞，潮与土的冲击，一群活在底层、心却不甘落后于时代的小市民，“疯狂”只是一种不协调的外露,4,疯狂的石头
不是吧，我记得之前收藏过啊，去看房回来的路上，车子放的本来还以为很灾难呢，结果不错啊！,4,疯狂的石头
挺搞笑的片子，拍摄手法令人印象深刻,4,疯狂的石头
抽象 具象都是笑料,5,疯狂的石头
黑色幽默，很喜欢,4,疯狂的石头
这也是SKA,4,疯狂的石头
哈哈啊。。搞＝3＝,4,疯狂的石头
公共厕所吗，想来就来想走就走？中国的电影，投资越小，反响越好。,4,疯狂的石头
开启内地黑幽跟风潮。,4,疯狂的石头
这才是TM的应该拍的国产商业电影，起码从商业片的角度上看，从投资回报率看，《石头》成功了，虽然模仿的痕迹明显。8分,4,疯狂的石头
7.0/7.7,4,疯狂的石头
中国希望就这么陨落了,4,疯狂的石头
很有喜感~ 好喜欢,5,疯狂的石头
当年看完了以后立马又看了一遍！！！！(̴̅ͤ̈́̈́̂̒̄̄́͂̃ͩ͑̀͟б̞̰̹͇̰̯͚̹̻͕̼̬̯̺̘ͥͭ̐͗ͧ̚͟͠ω̱̥͎̫̥͖͉̮̲̥͙̺̯̝̉̄͑ͩ,5,疯狂的石头
我喜欢聪明的导演,5,疯狂的石头
"继周星驰以后所看的相当有水平, 又好笑的电影",5,疯狂的石头
还行吧。,4,疯狂的石头
a crazy movie,5,疯狂的石头
诚心之作,5,疯狂的石头
此片竟然忘了马，作孽啊,4,疯狂的石头
赤裸裸的学习两杆大烟枪和投蒙拐骗啊,4,疯狂的石头
草根式的幽默喜剧。黄渤演技相当风趣，郭涛潦倒的样子不好看，徐峥你演奸商不是很到位。总体来说恶心的挺精彩。推荐！,4,疯狂的石头
罗汉寺门口的井盖由此出名,4,疯狂的石头
真棒,5,疯狂的石头
真好玩~！,4,疯狂的石头
做的挺成功。,5,疯狂的石头
一个宁浩引发的疯狂。,4,疯狂的石头
06.08.23,4,疯狂的石头
笑毁。,4,疯狂的石头
重庆，盖里奇式,4,疯狂的石头
低成本的票房轰动，内容上适当的模仿，但台词很原创，值得学习,4,疯狂的石头
太棒了,5,疯狂的石头
宁浩导演的经典喜剧电影，影片内容非常接地气，贴近生活反映现实，另一特色是有方言，让人感觉更真实。,4,疯狂的石头
小成本制作中的超级经典咯,5,疯狂的石头
哟，这个真的好！,5,疯狂的石头
介于是国产电影，给五星,5,疯狂的石头
盖里奇《两杆大烟枪》那一套 非线性叙事 环环相扣的剧情铺垫 300万的成本玩得非常出彩 惊喜之作！！,5,疯狂的石头
我看了7遍了！,4,疯狂的石头
是我喜欢的为数不多的国产片，真的很有创意，笑点十足，宁浩我喜欢,5,疯狂的石头
小成本，大收获,5,疯狂的石头
有智商的电影才是好电影,5,疯狂的石头
狗日，高科技，无人驾驶！~这句把我笑翻了！~,4,疯狂的石头
我顶你个肺！,4,疯狂的石头
真真假假~我也弄不清的~,5,疯狂的石头
